Id,SalePrice
1461,104763.0
1462,172085.0
1463,189486.0
1464,196430.0
1465,190993.0
1466,176155.0
1467,184906.0
1468,179327.0
1469,171049.0
1470,126148.0
1471,184510.0
1472,95196.0
1473,104902.0
1474,149653.0
1475,120273.0
1476,376869.0
1477,246768.0
1478,274253.0
1479,258192.0
1480,499596.0
1481,320335.0
1482,205158.0
1483,199124.0
1484,159812.0
1485,183223.0
1486,186796.0
1487,354754.0
1488,221026.0
1489,200740.0
1490,271414.0
1491,181927.0
1492,67782.0
1493,169740.0
1494,360271.0
1495,283409.0
1496,259800.0
1497,189948.0
1498,159248.0
1499,148865.0
1500,152020.0
1501,175851.0
1502,146711.0
1503,283182.0
1504,253910.0
1505,230747.0
1506,217723.0
1507,244175.0
1508,212908.0
1509,170835.0
1510,142596.0
1511,150162.0
1512,178903.0
1513,128726.0
1514,168274.0
1515,197419.0
1516,172621.0
1517,177751.0
1518,135100.0
1519,214552.0
1520,136254.0
1521,109640.0
1522,159060.0
1523,109127.0
1524,134673.0
1525,122450.0
1526,119263.0
1527,105223.0
1528,131666.0
1529,147984.0
1530,191286.0
1531,107392.0
1532,108534.0
1533,143328.0
1534,118551.0
1535,129497.0
1536,100294.0
1537,13080.0
1538,149797.0
1539,238695.0
1540,77363.0
1541,140706.0
1542,128613.0
1543,209810.0
1544,87137.0
1545,133372.0
1546,128204.0
1547,132051.0
1548,139851.0
1549,123841.0
1550,138533.0
1551,108714.0
1552,148393.0
1553,160185.0
1554,121965.0
1555,172715.0
1556,104699.0
1557,95520.0
1558,94945.0
1559,93509.0
1560,125792.0
1561,135763.0
1562,137828.0
1563,136604.0
1564,160528.0
1565,162380.0
1566,269141.0
1567,85023.0
1568,229922.0
1569,124103.0
1570,144485.0
1571,126822.0
1572,127851.0
1573,230126.0
1574,113976.0
1575,269382.0
1576,218789.0
1577,187937.0
1578,138405.0
1579,158202.0
1580,190848.0
1581,149935.0
1582,126647.0
1583,318792.0
1584,239375.0
1585,141610.0
1586,67841.0
1587,100607.0
1588,143911.0
1589,64488.0
1590,125844.0
1591,90266.0
1592,104461.0
1593,125315.0
1594,160217.0
1595,100432.0
1596,257365.0
1597,213345.0
1598,203803.0
1599,184936.0
1600,162585.0
1601,55854.0
1602,107005.0
1603,50470.0
1604,249932.0
1605,253457.0
1606,189534.0
1607,162402.0
1608,219218.0
1609,184193.0
1610,173993.0
1611,168327.0
1612,173948.0
1613,167465.0
1614,119412.0
1615,76616.0
1616,86648.0
1617,86189.0
1618,128406.0
1619,149615.0
1620,160036.0
1621,136307.0
1622,160760.0
1623,284622.0
1624,230479.0
1625,124168.0
1626,156400.0
1627,189427.0
1628,270576.0
1629,189334.0
1630,375974.0
1631,238112.0
1632,238084.0
1633,177829.0
1634,191146.0
1635,181328.0
1636,165271.0
1637,185338.0
1638,154805.0
1639,199968.0
1640,250193.0
1641,184031.0
1642,241507.0
1643,220572.0
1644,235786.0
1645,213663.0
1646,168791.0
1647,156995.0
1648,131711.0
1649,143405.0
1650,77583.0
1651,129808.0
1652,109124.0
1653,97377.0
1654,145472.0
1655,123800.0
1656,138091.0
1657,146909.0
1658,138187.0
1659,128375.0
1660,148658.0
1661,463102.0
1662,395944.0
1663,402262.0
1664,606049.0
1665,359485.0
1666,297537.0
1667,409567.0
1668,351827.0
1669,300631.0
1670,326686.0
1671,270026.0
1672,444215.0
1673,290613.0
1674,256028.0
1675,212865.0
1676,187501.0
1677,214594.0
1678,553042.0
1679,383478.0
1680,344871.0
1681,248667.0
1682,287052.0
1683,172970.0
1684,182751.0
1685,167234.0
1686,176635.0
1687,169985.0
1688,189117.0
1689,196507.0
1690,191537.0
1691,178229.0
1692,258123.0
1693,167971.0
1694,189871.0
1695,157386.0
1696,246348.0
1697,167771.0
1698,327991.0
1699,315625.0
1700,259289.0
1701,263162.0
1702,273151.0
1703,257871.0
1704,275950.0
1705,244276.0
1706,469355.0
1707,213241.0
1708,230093.0
1709,252326.0
1710,237824.0
1711,270593.0
1712,256706.0
1713,290509.0
1714,234910.0
1715,209395.0
1716,160004.0
1717,152988.0
1718,143535.0
1719,192977.0
1720,203710.0
1721,159303.0
1722,141591.0
1723,153662.0
1724,198177.0
1725,221197.0
1726,172578.0
1727,144983.0
1728,183442.0
1729,161801.0
1730,160139.0
1731,110363.0
1732,139966.0
1733,121178.0
1734,128887.0
1735,129320.0
1736,123124.0
1737,276553.0
1738,234425.0
1739,280497.0
1740,234501.0
1741,195020.0
1742,180481.0
1743,158071.0
1744,316985.0
1745,241067.0
1746,180584.0
1747,205838.0
1748,256637.0
1749,163380.0
1750,113311.0
1751,230288.0
1752,129626.0
1753,138171.0
1754,170428.0
1755,172560.0
1756,140002.0
1757,117535.0
1758,140320.0
1759,177705.0
1760,152950.0
1761,133658.0
1762,177533.0
1763,174443.0
1764,121948.0
1765,174102.0
1766,186682.0
1767,255178.0
1768,149579.0
1769,176138.0
1770,149121.0
1771,128445.0
1772,152301.0
1773,144009.0
1774,134386.0
1775,131425.0
1776,126143.0
1777,113402.0
1778,145911.0
1779,111968.0
1780,152849.0
1781,129438.0
1782,99773.0
1783,150050.0
1784,114214.0
1785,124920.0
1786,142816.0
1787,156037.0
1788,58917.0
1789,105378.0
1790,78358.0
1791,189676.0
1792,154516.0
1793,162043.0
1794,143560.0
1795,135167.0
1796,114106.0
1797,107762.0
1798,127345.0
1799,118803.0
1800,137976.0
