Id,SalePrice
1461,121171.0
1462,156812.0
1463,187420.0
1464,199343.0
1465,195217.0
1466,170202.0
1467,176982.0
1468,163357.0
1469,193729.0
1470,120849.0
1471,176792.0
1472,94061.0
1473,95909.0
1474,144595.0
1475,111198.0
1476,352522.0
1477,246203.0
1478,319706.0
1479,290260.0
1480,496299.0
1481,329929.0
1482,211251.0
1483,180031.0
1484,158742.0
1485,191512.0
1486,192080.0
1487,326449.0
1488,236625.0
1489,192966.0
1490,254959.0
1491,192281.0
1492,91845.0
1493,186577.0
1494,302482.0
1495,294603.0
1496,233313.0
1497,179064.0
1498,182936.0
1499,164868.0
1500,161515.0
1501,179444.0
1502,139023.0
1503,308135.0
1504,244291.0
1505,229459.0
1506,191458.0
1507,235982.0
1508,198075.0
1509,155864.0
1510,146402.0
1511,161385.0
1512,178192.0
1513,153323.0
1514,148234.0
1515,199165.0
1516,151571.0
1517,171295.0
1518,127746.0
1519,204080.0
1520,129011.0
1521,133805.0
1522,179235.0
1523,116894.0
1524,128997.0
1525,120390.0
1526,112125.0
1527,105793.0
1528,133669.0
1529,153019.0
1530,190251.0
1531,100671.0
1532,95635.0
1533,151147.0
1534,117390.0
1535,149594.0
1536,103484.0
1537,35491.0
1538,156270.0
1539,203786.0
1540,78736.0
1541,143399.0
1542,139398.0
1543,188666.0
1544,86329.0
1545,119209.0
1546,134939.0
1547,134609.0
1548,139105.0
1549,122959.0
1550,139020.0
1551,101595.0
1552,132027.0
1553,151493.0
1554,120447.0
1555,171256.0
1556,78700.0
1557,110278.0
1558,101014.0
1559,79741.0
1560,129207.0
1561,129594.0
1562,131815.0
1563,123777.0
1564,162865.0
1565,158741.0
1566,243650.0
1567,77520.0
1568,236401.0
1569,136915.0
1570,137140.0
1571,119010.0
1572,142859.0
1573,227766.0
1574,101189.0
1575,235638.0
1576,235809.0
1577,174464.0
1578,140826.0
1579,160730.0
1580,190257.0
1581,154866.0
1582,129276.0
1583,288232.0
1584,211335.0
1585,137395.0
1586,59338.0
1587,104419.0
1588,147314.0
1589,94892.0
1590,131530.0
1591,98362.0
1592,114256.0
1593,120539.0
1594,142552.0
1595,115931.0
1596,219105.0
1597,197735.0
1598,225322.0
1599,194601.0
1600,173526.0
1601,65544.0
1602,115084.0
1603,65360.0
1604,257121.0
1605,241800.0
1606,174769.0
1607,172057.0
1608,216499.0
1609,177021.0
1610,157828.0
1611,140966.0
1612,177613.0
1613,168508.0
1614,123501.0
1615,88588.0
1616,78136.0
1617,91096.0
1618,137201.0
1619,144634.0
1620,129614.0
1621,136475.0
1622,146696.0
1623,264843.0
1624,206498.0
1625,112438.0
1626,167644.0
1627,189322.0
1628,278229.0
1629,179373.0
1630,337102.0
1631,232394.0
1632,246566.0
1633,169400.0
1634,184171.0
1635,177020.0
1636,151876.0
1637,203707.0
1638,175407.0
1639,184591.0
1640,242667.0
1641,185099.0
1642,250953.0
1643,220527.0
1644,242248.0
1645,205705.0
1646,155415.0
1647,155033.0
1648,129755.0
1649,141232.0
1650,112707.0
1651,118599.0
1652,97588.0
1653,99072.0
1654,141451.0
1655,131453.0
1656,141768.0
1657,150205.0
1658,146283.0
1659,119048.0
1660,155925.0
1661,464555.0
1662,402013.0
1663,386454.0
1664,519418.0
1665,317417.0
1666,316657.0
1667,370309.0
1668,348084.0
1669,322718.0
1670,351973.0
1671,257600.0
1672,415856.0
1673,292873.0
1674,241324.0
1675,203164.0
1676,195804.0
1677,224024.0
1678,416930.0
1679,389603.0
1680,330985.0
1681,256971.0
1682,317275.0
1683,185018.0
1684,175889.0
1685,176734.0
1686,168322.0
1687,170028.0
1688,186005.0
1689,189634.0
1690,194609.0
1691,184531.0
1692,254665.0
1693,169589.0
1694,182288.0
1695,161741.0
1696,264107.0
1697,171766.0
1698,344089.0
1699,320404.0
1700,256734.0
1701,269944.0
1702,248946.0
1703,255337.0
1704,279675.0
1705,244096.0
1706,362044.0
1707,200994.0
1708,203444.0
1709,275500.0
1710,223640.0
1711,285145.0
1712,248571.0
1713,275813.0
1714,231873.0
1715,209743.0
1716,179265.0
1717,169712.0
1718,141448.0
1719,201650.0
1720,221010.0
1721,154723.0
1722,131155.0
1723,156766.0
1724,192939.0
1725,227927.0
1726,184037.0
1727,153915.0
1728,164297.0
1729,166821.0
1730,155259.0
1731,117932.0
1732,123472.0
1733,112523.0
1734,126118.0
1735,117481.0
1736,104393.0
1737,312232.0
1738,272363.0
1739,237261.0
1740,220373.0
1741,200033.0
1742,173700.0
1743,172080.0
1744,331833.0
1745,208686.0
1746,175505.0
1747,214761.0
1748,226704.0
1749,142242.0
1750,122980.0
1751,236311.0
1752,115359.0
1753,152837.0
1754,186652.0
1755,172178.0
1756,128223.0
1757,119234.0
1758,147960.0
1759,167198.0
1760,164744.0
1761,148925.0
1762,180858.0
1763,187404.0
1764,117670.0
1765,178627.0
1766,185264.0
1767,222990.0
1768,141964.0
1769,171448.0
1770,148996.0
1771,118175.0
1772,127961.0
1773,125076.0
1774,135263.0
1775,138406.0
1776,126410.0
1777,103516.0
1778,140978.0
1779,127879.0
1780,172674.0
1781,125915.0
1782,91115.0
1783,141325.0
1784,111256.0
1785,124440.0
1786,141383.0
1787,158566.0
1788,60274.0
1789,98663.0
1790,82259.0
1791,172763.0
1792,161339.0
1793,126350.0
1794,140403.0
1795,133989.0
1796,122079.0
1797,107303.0
1798,118587.0
1799,110605.0
1800,134395.0
1801,129320.0
1802,124710.0
1803,145471.0
1804,138872.0
1805,131009.0
1806,119779.0
1807,129478.0
1808,120462.0
1809,127759.0
1810,143195.0
1811,92503.0
1812,106510.0
1813,123716.0
1814,95468.0
1815,51987.0
1816,94961.0
1817,112088.0
1818,144801.0
1819,131914.0
1820,56463.0
1821,110919.0
1822,154584.0
1823,39580.0
1824,128621.0
1825,142401.0
1826,108133.0
1827,101717.0
1828,140310.0
1829,117372.0
1830,141686.0
1831,148273.0
1832,66311.0
1833,146136.0
1834,117793.0
1835,107730.0
1836,122297.0
1837,92611.0
1838,130593.0
1839,92085.0
1840,146049.0
1841,130588.0
1842,81576.0
1843,126619.0
1844,142755.0
1845,144767.0
1846,153138.0
1847,174536.0
1848,37792.0
1849,110874.0
1850,116856.0
1851,148012.0
1852,124180.0
1853,128804.0
1854,166789.0
1855,159975.0
1856,220392.0
1857,131557.0
1858,135440.0
1859,119719.0
1860,146902.0
1861,118518.0
1862,302384.0
1863,278616.0
1864,278720.0
1865,343006.0
1866,329531.0
1867,219739.0
1868,281911.0
1869,200637.0
1870,218194.0
1871,247267.0
1872,178680.0
1873,243835.0
1874,153245.0
1875,203500.0
1876,200970.0
1877,205766.0
1878,201567.0
1879,133979.0
1880,130386.0
1881,234998.0
1882,240027.0
1883,177467.0
1884,201775.0
1885,230082.0
1886,281826.0
1887,214683.0
1888,260142.0
1889,176488.0
1890,113503.0
1891,127405.0
1892,91480.0
1893,133181.0
1894,123705.0
1895,136782.0
1896,127639.0
1897,122557.0
1898,115905.0
1899,154974.0
1900,154267.0
1901,183084.0
1902,161061.0
1903,209530.0
1904,142116.0
1905,195638.0
1906,152208.0
1907,211684.0
1908,111490.0
1909,131065.0
1910,120803.0
1911,226697.0
1912,343030.0
1913,129559.0
1914,61206.0
1915,299156.0
1916,55375.0
1917,237625.0
1918,141665.0
1919,179290.0
1920,158043.0
1921,383092.0
1922,319914.0
1923,227291.0
1924,225006.0
1925,188493.0
1926,374195.0
1927,135406.0
1928,163838.0
1929,125928.0
1930,132355.0
1931,142455.0
1932,141605.0
1933,185211.0
1934,180777.0
1935,168891.0
1936,196948.0
1937,181098.0
1938,180329.0
1939,250420.0
1940,192452.0
1941,170922.0
1942,181048.0
1943,225964.0
1944,371002.0
1945,405600.0
1946,118076.0
1947,283317.0
1948,166546.0
1949,254636.0
1950,186543.0
1951,231254.0
1952,200545.0
1953,166067.0
1954,180083.0
1955,138031.0
1956,294035.0
1957,155105.0
1958,265887.0
1959,145282.0
1960,113379.0
1961,121828.0
1962,95983.0
1963,103866.0
1964,109335.0
1965,141784.0
1966,142370.0
1967,284696.0
1968,416011.0
1969,397924.0
1970,397952.0
1971,460233.0
1972,381554.0
1973,273248.0
1974,336869.0
1975,571882.0
1976,271710.0
1977,343075.0
1978,344021.0
1979,326512.0
1980,204660.0
1981,341739.0
1982,223262.0
1983,203501.0
1984,162122.0
1985,231402.0
1986,212045.0
1987,185151.0
1988,176515.0
1989,191687.0
1990,206103.0
1991,231434.0
1992,212901.0
1993,161830.0
1994,223352.0
1995,181613.0
1996,268834.0
1997,322497.0
1998,316556.0
1999,282759.0
2000,307174.0
2001,291465.0
2002,253573.0
2003,263054.0
2004,283522.0
2005,226640.0
2006,220835.0
2007,260020.0
2008,223195.0
2009,202842.0
2010,188459.0
2011,145589.0
2012,167508.0
2013,176762.0
2014,179902.0
2015,200446.0
2016,191071.0
2017,191679.0
2018,117896.0
2019,131341.0
2020,104478.0
2021,98417.0
2022,195014.0
2023,154126.0
2024,281609.0
2025,356006.0
2026,180933.0
2027,167567.0
2028,152504.0
2029,171068.0
2030,281455.0
2031,247444.0
2032,265386.0
2033,268999.0
2034,178298.0
2035,230636.0
2036,201013.0
2037,223741.0
2038,326465.0
2039,230158.0
2040,198189.0
2041,335064.0
2042,204702.0
2043,179338.0
2044,167483.0
2045,207250.0
2046,156462.0
2047,143638.0
2048,141225.0
2049,141358.0
2050,170562.0
2051,102859.0
2052,124152.0
2053,148161.0
2054,92369.0
2055,152491.0
2056,144472.0
2057,109811.0
2058,218065.0
2059,135186.0
2060,178649.0
2061,169039.0
2062,129094.0
2063,121988.0
2064,137166.0
2065,121722.0
2066,169226.0
2067,96216.0
2068,147040.0
2069,90291.0
2070,115227.0
2071,90538.0
2072,137210.0
2073,126615.0
2074,167811.0
2075,146332.0
2076,113193.0
2077,162376.0
2078,127819.0
2079,129737.0
2080,121072.0
2081,125352.0
2082,118537.0
2083,151190.0
2084,110952.0
2085,123237.0
2086,106181.0
2087,127340.0
2088,97244.0
2089,77058.0
2090,123790.0
2091,119997.0
2092,128863.0
2093,108969.0
2094,107074.0
2095,156590.0
2096,83526.0
2097,105511.0
2098,149009.0
2099,51355.0
2100,73924.0
2101,108322.0
2102,118880.0
2103,105429.0
2104,135326.0
2105,138788.0
2106,68542.0
2107,185445.0
2108,114089.0
2109,115816.0
2110,127112.0
2111,129646.0
2112,143972.0
2113,124472.0
2114,112398.0
2115,171519.0
2116,111673.0
2117,149705.0
2118,126094.0
2119,120015.0
2120,106966.0
2121,91938.0
2122,118368.0
2123,83771.0
2124,153602.0
2125,121960.0
2126,151851.0
2127,158538.0
2128,115356.0
2129,84099.0
2130,139981.0
2131,135157.0
2132,112274.0
2133,124748.0
2134,121217.0
2135,98930.0
2136,79360.0
2137,108292.0
2138,137230.0
2139,148630.0
2140,136060.0
2141,154344.0
2142,128454.0
2143,151547.0
2144,125367.0
2145,139270.0
2146,185144.0
2147,134478.0
2148,135371.0
2149,139935.0
2150,238480.0
2151,112563.0
2152,171019.0
2153,161665.0
2154,106373.0
2155,131056.0
2156,243099.0
2157,221818.0
2158,231418.0
2159,209586.0
2160,178760.0
2161,233515.0
2162,384557.0
2163,362950.0
2164,240998.0
2165,203782.0
2166,162320.0
2167,216656.0
2168,205790.0
2169,194479.0
2170,212304.0
2171,162370.0
2172,133882.0
2173,186412.0
2174,221088.0
2175,284897.0
2176,306584.0
2177,231205.0
2178,214273.0
2179,135610.0
2180,204634.0
2181,193692.0
2182,225931.0
2183,189137.0
2184,115680.0
2185,131424.0
2186,157181.0
2187,142419.0
2188,153135.0
2189,280380.0
2190,79318.0
2191,80021.0
2192,92600.0
2193,116538.0
2194,102576.0
2195,106489.0
2196,101535.0
2197,114663.0
2198,154863.0
2199,181486.0
2200,148887.0
2201,142924.0
2202,222803.0
2203,128107.0
2204,191529.0
2205,127089.0
2206,130324.0
2207,241866.0
2208,270852.0
2209,261208.0
2210,120825.0
2211,118293.0
2212,124020.0
2213,113745.0
2214,136734.0
2215,103161.0
2216,155697.0
2217,32167.0
2218,88583.0
2219,73182.0
2220,66536.0
2221,300167.0
2222,277611.0
2223,282383.0
2224,199977.0
2225,118559.0
2226,187283.0
2227,198867.0
2228,267061.0
2229,247372.0
2230,160848.0
2231,204962.0
2232,182392.0
2233,187789.0
2234,243365.0
2235,221339.0
2236,252211.0
2237,306144.0
2238,192707.0
2239,108351.0
2240,150395.0
2241,160710.0
2242,122845.0
2243,124387.0
2244,105634.0
2245,105555.0
2246,142960.0
2247,98254.0
2248,122372.0
2249,119939.0
2250,128828.0
2251,102309.0
2252,183225.0
2253,154970.0
2254,175493.0
2255,180329.0
2256,171928.0
2257,208896.0
2258,155835.0
2259,172182.0
2260,146739.0
2261,196689.0
2262,220426.0
2263,386740.0
2264,525414.0
2265,171022.0
2266,322265.0
2267,356293.0
2268,446322.0
2269,147570.0
2270,195984.0
2271,210532.0
2272,187678.0
2273,157711.0
2274,180080.0
2275,157597.0
2276,190848.0
2277,188570.0
2278,150216.0
2279,130460.0
2280,116160.0
2281,166795.0
2282,183541.0
2283,108521.0
2284,115079.0
2285,146422.0
2286,123025.0
2287,373834.0
2288,276071.0
2289,360726.0
2290,447991.0
2291,328563.0
2292,425367.0
2293,471437.0
2294,407514.0
2295,436862.0
2296,277394.0
2297,353492.0
2298,362572.0
2299,340605.0
2300,326912.0
2301,316713.0
2302,251030.0
2303,243469.0
2304,246003.0
2305,197358.0
2306,196088.0
2307,209580.0
2308,229001.0
2309,298395.0
2310,208220.0
2311,204020.0
2312,172614.0
2313,175780.0
2314,173365.0
2315,177472.0
2316,204140.0
2317,193259.0
2318,179827.0
2319,180918.0
2320,182526.0
2321,241162.0
2322,182349.0
2323,196664.0
2324,183725.0
2325,210068.0
2326,166955.0
2327,201998.0
2328,218984.0
2329,194641.0
2330,180186.0
2331,341784.0
2332,411949.0
2333,314851.0
2334,267462.0
2335,296666.0
2336,305522.0
2337,202472.0
2338,264674.0
2339,223104.0
2340,360823.0
2341,207381.0
2342,246217.0
2343,236375.0
2344,225227.0
2345,235994.0
2346,212794.0
2347,201768.0
2348,246205.0
2349,193226.0
2350,308823.0
2351,264249.0
2352,262104.0
2353,254161.0
2354,143034.0
2355,146965.0
2356,154881.0
2357,183288.0
2358,200318.0
2359,130773.0
2360,113059.0
2361,146564.0
2362,257215.0
2363,140084.0
2364,146149.0
2365,216928.0
2366,197569.0
2367,228689.0
2368,226791.0
2369,222982.0
2370,170368.0
2371,162696.0
2372,200826.0
2373,305210.0
2374,323021.0
2375,247107.0
2376,286077.0
2377,324661.0
2378,149764.0
2379,204383.0
2380,150166.0
2381,167734.0
2382,204516.0
2383,201601.0
2384,240166.0
2385,157748.0
2386,128392.0
2387,134974.0
2388,100097.0
2389,115889.0
2390,150780.0
2391,140162.0
2392,114844.0
2393,165486.0
2394,144858.0
2395,213984.0
2396,140469.0
2397,228569.0
2398,129251.0
2399,67416.0
2400,70076.0
2401,119561.0
2402,136111.0
2403,146724.0
2404,160301.0
2405,158398.0
2406,143451.0
2407,120392.0
2408,142301.0
2409,119922.0
2410,170026.0
2411,114228.0
2412,155592.0
2413,130634.0
2414,164772.0
2415,134525.0
2416,125576.0
2417,136439.0
2418,134118.0
2419,122688.0
2420,119329.0
2421,171280.0
2422,105057.0
2423,117549.0
2424,152178.0
2425,205515.0
2426,128498.0
2427,143612.0
2428,179713.0
2429,110655.0
2430,130535.0
2431,100971.0
2432,154900.0
2433,141674.0
2434,141127.0
2435,153374.0
2436,108375.0
2437,107887.0
2438,122602.0
2439,97436.0
2440,123317.0
2441,80669.0
2442,96296.0
2443,126452.0
2444,128836.0
2445,93233.0
2446,138185.0
2447,186859.0
2448,126297.0
2449,112374.0
2450,148154.0
2451,119522.0
2452,187195.0
2453,97094.0
2454,122065.0
2455,121824.0
2456,138078.0
2457,142996.0
2458,135287.0
2459,112359.0
2460,139108.0
2461,128554.0
2462,141044.0
2463,131939.0
2464,175453.0
2465,145591.0
2466,124038.0
2467,128901.0
2468,90359.0
2469,83752.0
2470,198290.0
2471,204583.0
2472,163261.0
2473,124105.0
2474,83113.0
2475,209528.0
2476,119172.0
2477,133449.0
2478,163516.0
2479,114612.0
2480,152808.0
2481,121009.0
2482,121329.0
2483,108258.0
2484,120341.0
2485,128371.0
2486,163139.0
2487,154648.0
2488,167428.0
2489,153305.0
2490,138986.0
2491,94453.0
2492,199047.0
2493,155843.0
2494,147476.0
2495,93058.0
2496,249884.0
2497,152640.0
2498,108941.0
2499,84858.0
2500,128557.0
2501,138320.0
2502,143152.0
2503,96913.0
2504,202586.0
2505,227789.0
2506,242202.0
2507,272108.0
2508,240990.0
2509,210647.0
2510,214024.0
2511,174389.0
2512,203213.0
2513,220851.0
2514,283230.0
2515,153442.0
2516,179472.0
2517,154020.0
2518,162308.0
2519,231435.0
2520,214320.0
2521,184197.0
2522,224346.0
2523,119775.0
2524,141458.0
2525,171092.0
2526,140576.0
2527,115660.0
2528,137417.0
2529,136479.0
2530,123839.0
2531,250592.0
2532,224989.0
2533,190539.0
2534,244586.0
2535,278982.0
2536,227140.0
2537,244553.0
2538,178484.0
2539,180058.0
2540,183629.0
2541,181861.0
2542,171188.0
2543,118498.0
2544,120228.0
2545,136150.0
2546,123707.0
2547,119592.0
2548,146027.0
2549,162223.0
2550,560384.0
2551,140235.0
2552,129543.0
2553,70723.0
2554,89382.0
2555,112237.0
2556,97702.0
2557,100089.0
2558,146057.0
2559,139421.0
2560,151702.0
2561,148374.0
2562,149454.0
2563,155971.0
2564,211825.0
2565,143099.0
2566,163183.0
2567,141298.0
2568,191093.0
2569,222472.0
2570,118529.0
2571,201330.0
2572,159133.0
2573,212321.0
2574,349734.0
2575,137471.0
2576,130015.0
2577,152130.0
2578,78752.0
2579,55698.0
2580,91871.0
2581,98810.0
2582,104557.0
2583,274857.0
2584,182218.0
2585,196501.0
2586,220169.0
2587,194590.0
2588,141831.0
2589,149037.0
2590,200778.0
2591,237873.0
2592,207834.0
2593,238623.0
2594,185410.0
2595,199631.0
2596,286887.0
2597,186967.0
2598,289256.0
2599,352720.0
2600,165958.0
2601,141288.0
2602,79180.0
2603,95999.0
2604,91223.0
2605,81151.0
2606,150891.0
2607,192841.0
2608,188544.0
2609,169768.0
2610,115264.0
2611,121877.0
2612,163789.0
2613,129871.0
2614,126005.0
2615,154249.0
