Id,SalePrice
1461,120660.0
1462,155757.0
1463,187403.0
1464,199214.0
1465,195389.0
1466,170180.0
1467,177056.0
1468,163285.0
1469,193592.0
1470,121054.0
1471,177191.0
1472,94085.0
1473,95899.0
1474,144626.0
1475,111026.0
1476,352037.0
1477,245583.0
1478,318960.0
1479,290607.0
1480,495480.0
1481,330688.0
1482,211542.0
1483,179978.0
1484,158847.0
1485,191629.0
1486,192181.0
1487,326870.0
1488,238736.0
1489,192606.0
1490,254989.0
1491,192276.0
1492,91604.0
1493,186532.0
1494,302562.0
1495,294637.0
1496,233702.0
1497,179269.0
1498,183061.0
1499,165400.0
1500,161658.0
1501,179357.0
1502,139142.0
1503,306286.0
1504,244286.0
1505,229309.0
1506,191446.0
1507,235715.0
1508,198222.0
1509,156153.0
1510,146404.0
1511,161170.0
1512,178341.0
1513,153369.0
1514,148304.0
1515,199161.0
1516,151687.0
1517,171061.0
1518,127851.0
1519,203832.0
1520,129113.0
1521,133511.0
1522,179215.0
1523,116900.0
1524,128894.0
1525,120205.0
1526,112052.0
1527,105820.0
1528,133841.0
1529,153075.0
1530,190157.0
1531,100816.0
1532,95884.0
1533,150648.0
1534,117571.0
1535,149631.0
1536,103628.0
1537,37231.0
1538,155664.0
1539,203520.0
1540,79029.0
1541,143401.0
1542,139710.0
1543,188555.0
1544,86678.0
1545,119351.0
1546,135070.0
1547,134539.0
1548,139198.0
1549,122980.0
1550,139358.0
1551,101620.0
1552,132270.0
1553,151617.0
1554,120556.0
1555,171209.0
1556,78983.0
1557,110011.0
1558,100861.0
1559,79045.0
1560,129248.0
1561,128908.0
1562,131789.0
1563,123763.0
1564,162938.0
1565,158913.0
1566,243485.0
1567,77431.0
1568,236328.0
1569,136772.0
1570,137330.0
1571,119017.0
1572,142810.0
1573,227251.0
1574,101427.0
1575,235720.0
1576,235816.0
1577,174376.0
1578,141074.0
1579,160810.0
1580,190269.0
1581,154655.0
1582,129418.0
1583,287375.0
1584,211352.0
1585,137585.0
1586,59874.0
1587,104479.0
1588,147249.0
1589,94877.0
1590,131582.0
1591,98417.0
1592,114182.0
1593,120771.0
1594,142399.0
1595,115595.0
1596,219034.0
1597,197582.0
1598,225171.0
1599,193770.0
1600,173378.0
1601,65292.0
1602,114816.0
1603,65747.0
1604,257431.0
1605,241606.0
1606,174928.0
1607,171928.0
1608,216596.0
1609,176650.0
1610,158078.0
1611,140871.0
1612,177624.0
1613,168294.0
1614,123477.0
1615,88663.0
1616,78197.0
1617,91141.0
1618,137029.0
1619,144500.0
1620,130099.0
1621,136463.0
