Id,SalePrice
1461,124341.0
1462,164842.0
1463,188212.0
1464,200408.0
1465,194588.0
1466,170039.0
1467,176033.0
1468,163410.0
1469,193521.0
1470,119585.0
1471,175460.0
1472,93827.0
1473,96069.0
1474,144894.0
1475,111931.0
1476,358711.0
1477,249548.0
1478,319223.0
1479,283997.0
1480,506542.0
1481,324212.0
1482,208551.0
1483,181331.0
1484,158251.0
1485,189403.0
1486,191225.0
1487,325233.0
1488,225092.0
1489,194384.0
1490,252716.0
1491,192499.0
1492,92344.0
1493,185874.0
1494,297643.0
1495,293182.0
1496,230608.0
1497,176194.0
1498,177015.0
1499,160996.0
1500,159318.0
1501,179833.0
1502,137759.0
1503,309798.0
1504,243021.0
1505,229421.0
1506,191353.0
1507,238828.0
1508,199199.0
1509,153586.0
1510,145799.0
1511,160146.0
1512,177119.0
1513,152491.0
1514,149541.0
1515,200367.0
1516,151659.0
1517,174937.0
1518,127576.0
1519,205813.0
1520,128266.0
1521,135309.0
1522,179607.0
1523,115970.0
1524,129953.0
1525,121471.0
1526,112691.0
1527,105758.0
1528,133102.0
1529,152573.0
1530,190187.0
1531,100401.0
1532,93933.0
1533,155316.0
1534,117475.0
1535,150180.0
1536,103511.0
1537,27290.0
1538,157814.0
1539,200397.0
1540,77480.0
1541,143465.0
1542,137129.0
1543,191990.0
1544,83877.0
1545,118317.0
1546,134042.0
1547,134993.0
1548,138017.0
1549,122541.0
1550,137173.0
1551,101719.0
1552,129585.0
1553,150236.0
1554,119178.0
1555,172414.0
1556,76503.0
1557,110586.0
1558,101330.0
1559,92864.0
1560,128147.0
1561,137656.0
1562,132185.0
1563,124179.0
1564,163617.0
1565,157390.0
1566,243640.0
1567,78121.0
1568,236781.0
1569,137535.0
1570,136798.0
1571,119711.0
1572,144009.0
1573,238265.0
1574,101070.0
1575,232858.0
1576,237841.0
1577,174820.0
1578,139048.0
1579,160656.0
1580,190243.0
1581,155075.0
1582,127844.0
1583,294069.0
1584,211875.0
1585,136554.0
1586,55457.0
1587,104981.0
1588,148399.0
1589,95649.0
1590,131119.0
1591,97780.0
1592,113837.0
1593,117622.0
1594,159091.0
1595,117441.0
1596,219737.0
1597,199066.0
1598,223729.0
1599,199266.0
1600,173239.0
1601,66449.0
1602,117885.0
1603,63174.0
1604,256115.0
1605,242702.0
1606,170427.0
1607,171213.0
1608,214650.0
1609,180374.0
1610,155845.0
1611,141247.0
1612,177725.0
1613,170518.0
1614,124015.0
1615,88226.0
1616,77836.0
1617,90849.0
1618,135274.0
1619,143838.0
1620,133928.0
1621,136345.0
1622,145292.0
1623,266201.0
1624,207900.0
1625,114641.0
1626,168224.0
1627,189972.0
1628,278822.0
1629,176871.0
1630,337899.0
1631,229480.0
1632,248953.0
1633,166442.0
1634,185086.0
1635,175911.0
1636,150797.0
1637,204874.0
1638,176795.0
1639,184039.0
1640,241245.0
1641,183590.0
1642,245859.0
1643,220787.0
1644,243296.0
1645,205957.0
1646,154258.0
1647,154749.0
1648,129778.0
1649,140624.0
1650,113523.0
1651,118940.0
1652,97196.0
1653,98342.0
1654,141488.0
1655,130775.0
1656,141535.0
1657,150239.0
1658,144836.0
